CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,FIRST_NAME,GENDER_TOTAL_COUNT,GENDER_TOTAL_PERCENTAGE,GENDER_TOTAL_RANK,MEN+_COUNT,MEN+_PERCENTAGE,MEN+_RANK,MEN+_SYMBOL,WOMEN+_COUNT,WOMEN+_PERCENTAGE,WOMEN+_RANK,WOMEN+_SYMBOL
2021,"2021A000011124","01","Country","Canada","SHANNAN",590,0.002,5152,,,,"...",490,0.0033,3240,""
2021,"2021A000011124","01","Country","Canada","SHANNEN",350,0.0012,7507,,,,"...",300,0.002,4674,""
2021,"2021A000011124","01","Country","Canada","SHANNON",28885,0.0969,209,1925,0.0129,909,"",26960,0.1806,105,""
2021,"2021A000011124","01","Country","Canada","SHANNY",330,0.0011,7827,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","SHANON",740,0.0025,4339,,,,"...",570,0.0038,2855,""
2021,"2021A000011124","01","Country","Canada","SHANSHAN",365,0.0012,7283,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","SHANT",280,0.0009,8758,270,0.0018,4148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHANTA",335,0.0011,7742,,,,"...",315,0.0021,4495,""
2021,"2021A000011124","01","Country","Canada","SHANTEL",770,0.0026,4184,,,,"...",745,0.005,2274,""
2021,"2021A000011124","01","Country","Canada","SHANTELLE",440,0.0015,6395,,,,"...",440,0.0029,3507,""
2021,"2021A000011124","01","Country","Canada","SHANTI",590,0.002,5152,,,,"...",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","SHANY",515,0.0017,5753,,,,"...",460,0.0031,3382,""
2021,"2021A000011124","01","Country","Canada","SHAO",1560,0.0052,2459,655,0.0044,2148,"",905,0.0061,1952,""
2021,"2021A000011124","01","Country","Canada","SHAQUILLE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHARA",580,0.0019,5229,,,,"...",545,0.0037,2955,""
2021,"2021A000011124","01","Country","Canada","SHARAN",620,0.0021,4970,,,,"...",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","SHARANJIT",560,0.0019,5382,,,,"...",435,0.0029,3537,""
2021,"2021A000011124","01","Country","Canada","SHARDA",360,0.0012,7358,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SHAREN",485,0.0016,5985,,,,"...",435,0.0029,3537,""
2021,"2021A000011124","01","Country","Canada","SHARI",2820,0.0095,1581,,,,"...",2785,0.0187,853,""
2021,"2021A000011124","01","Country","Canada","SHARIE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHARIF",415,0.0014,6675,360,0.0024,3326,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHARIFA",395,0.0013,6924,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SHARLA",635,0.0021,4862,,,,"...",625,0.0042,2645,""
2021,"2021A000011124","01","Country","Canada","SHARLEEN",615,0.0021,4993,,,,"...",605,0.0041,2725,""
2021,"2021A000011124","01","Country","Canada","SHARLENE",1825,0.0061,2181,,,,"...",1825,0.0122,1128,""
2021,"2021A000011124","01","Country","Canada","SHARMAINE",305,0.001,8273,,,,"...",305,0.002,4622,""
2021,"2021A000011124","01","Country","Canada","SHARMILA",535,0.0018,5597,,,,"...",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","SHARMIN",480,0.0016,6023,,,,"...",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","SHARON",51290,0.1721,83,,,,"...",51050,0.3419,36,""
2021,"2021A000011124","01","Country","Canada","SHARRON",2180,0.0073,1884,,,,"...",2155,0.0144,1013,""
2021,"2021A000011124","01","Country","Canada","SHARYN",485,0.0016,5985,,,,"...",480,0.0032,3297,""
2021,"2021A000011124","01","Country","Canada","SHASHANK",275,0.0009,8885,275,0.0018,4079,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHASHI",580,0.0019,5229,,,,"...",425,0.0028,3594,""
2021,"2021A000011124","01","Country","Canada","SHAUN",9315,0.0313,656,9025,0.0607,313,"",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","SHAUNA",6065,0.0204,915,,,,"...",6020,0.0403,470,""
2021,"2021A000011124","01","Country","Canada","SHAUNNA",520,0.0017,5720,,,,"...",515,0.0034,3107,""
2021,"2021A000011124","01","Country","Canada","SHAURYA",350,0.0012,7507,340,0.0023,3478,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAW",815,0.0027,4003,440,0.003,2901,"",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","SHAWN",33440,0.1122,176,32415,0.218,96,"",1030,0.0069,1739,""
2021,"2021A000011124","01","Country","Canada","SHAWNA",6040,0.0203,917,,,,"...",5990,0.0401,473,""
2021,"2021A000011124","01","Country","Canada","SHAWNEE",285,0.001,8652,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAY",1210,0.0041,2925,550,0.0037,2459,"",660,0.0044,2505,""
2021,"2021A000011124","01","Country","Canada","SHAYA",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAYAN",1220,0.0041,2906,1160,0.0078,1356,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAYDEN",315,0.0011,8080,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAYE",475,0.0016,6066,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","SHAYLA",2510,0.0084,1717,,,,"...",2495,0.0167,927,""
2021,"2021A000011124","01","Country","Canada","SHAYLEE",450,0.0015,6298,,,,"...",445,0.003,3476,""
2021,"2021A000011124","01","Country","Canada","SHAYLENE",435,0.0015,6448,,,,"...",430,0.0029,3564,""
2021,"2021A000011124","01","Country","Canada","SHAYLIN",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAYLYN",330,0.0011,7827,,,,"...",330,0.0022,4355,""
2021,"2021A000011124","01","Country","Canada","SHAYLYNN",275,0.0009,8885,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SHAYNA",1620,0.0054,2390,,,,"...",1610,0.0108,1240,""
2021,"2021A000011124","01","Country","Canada","SHAYNE",3315,0.0111,1398,2925,0.0197,661,"",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SHAZIA",1370,0.0046,2675,,,,"...",1360,0.0091,1409,""
2021,"2021A000011124","01","Country","Canada","SHEA",1900,0.0064,2108,1080,0.0073,1440,"",820,0.0055,2114,""
2021,"2021A000011124","01","Country","Canada","SHEELA",365,0.0012,7283,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","SHEENA",3905,0.0131,1247,,,,"...",3890,0.0261,656,""
2021,"2021A000011124","01","Country","Canada","SHEETAL",450,0.0015,6298,,,,"...",420,0.0028,3633,""
2021,"2021A000011124","01","Country","Canada","SHEIKH",615,0.0021,4993,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHEILA",23825,0.08,261,,,,"...",23730,0.1589,125,""
2021,"2021A000011124","01","Country","Canada","SHEILAGH",340,0.0011,7662,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","SHEILAH",270,0.0009,9003,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SHEK",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHEKINAH",270,0.0009,9003,,,,"...",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","SHELA",365,0.0012,7283,,,,"...",345,0.0023,4205,""
2021,"2021A000011124","01","Country","Canada","SHELAGH",1025,0.0034,3332,,,,"...",1015,0.0068,1758,""
2021,"2021A000011124","01","Country","Canada","SHELBY",7740,0.026,742,455,0.0031,2838,"",7285,0.0488,395,""
2021,"2021A000011124","01","Country","Canada","SHELDON",8750,0.0294,688,8705,0.0586,321,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHELINA",360,0.0012,7358,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","SHELLA",310,0.001,8181,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SHELLEY",19175,0.0644,339,,,,"...",19090,0.1279,168,""
2021,"2021A000011124","01","Country","Canada","SHELLIE",360,0.0012,7358,,,,"...",350,0.0023,4165,""
2021,"2021A000011124","01","Country","Canada","SHELLY",6935,0.0233,818,,,,"...",6890,0.0461,414,""
2021,"2021A000011124","01","Country","Canada","SHEMAR",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHEN",735,0.0025,4357,435,0.0029,2921,"",305,0.002,4622,""
2021,"2021A000011124","01","Country","Canada","SHENA",285,0.001,8652,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","SHENG",1090,0.0037,3171,825,0.0055,1791,"",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","SHEPHERD",280,0.0009,8758,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHER",410,0.0014,6724,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHERA",300,0.001,8358,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SHEREE",640,0.0021,4829,,,,"...",625,0.0042,2645,""
2021,"2021A000011124","01","Country","Canada","SHEREEN",655,0.0022,4739,,,,"...",630,0.0042,2625,""
2021,"2021A000011124","01","Country","Canada","SHERI",5335,0.0179,976,,,,"...",5315,0.0356,509,""
2021,"2021A000011124","01","Country","Canada","SHERIDAN",685,0.0023,4577,,,,"...",490,0.0033,3240,""
2021,"2021A000011124","01","Country","Canada","SHERIF",660,0.0022,4704,645,0.0043,2179,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHERILYN",390,0.0013,6987,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SHERIN",430,0.0014,6516,,,,"...",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","SHERINE",460,0.0015,6195,,,,"...",445,0.003,3476,""
2021,"2021A000011124","01","Country","Canada","SHERLEY",480,0.0016,6023,,,,"...",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","SHERLY",275,0.0009,8885,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SHERMAN",955,0.0032,3528,855,0.0058,1729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHERON",370,0.0012,7213,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","SHERRI",5670,0.019,946,,,,"...",5645,0.0378,490,""
2021,"2021A000011124","01","Country","Canada","SHERRIE",1325,0.0044,2751,,,,"...",1315,0.0088,1445,""
2021,"2021A000011124","01","Country","Canada","SHERRILL",560,0.0019,5382,,,,"...",550,0.0037,2935,""
2021,"2021A000011124","01","Country","Canada","SHERRY",15820,0.0531,414,,,,"...",15760,0.1056,207,""
2021,"2021A000011124","01","Country","Canada","SHERRYL",380,0.0013,7091,,,,"...",380,0.0025,3926,""
2021,"2021A000011124","01","Country","Canada","SHERVIN",325,0.0011,7901,290,0.002,3930,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHERWIN",875,0.0029,3789,840,0.0056,1758,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHERYL",5155,0.0173,1006,,,,"...",5140,0.0344,523,""
2021,"2021A000011124","01","Country","Canada","SHI",1845,0.0062,2159,1060,0.0071,1463,"",785,0.0053,2188,""
2021,"2021A000011124","01","Country","Canada","SHIANNE",425,0.0014,6565,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","SHIELA",800,0.0027,4051,,,,"...",800,0.0054,2152,""
2021,"2021A000011124","01","Country","Canada","SHIH",500,0.0017,5869,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHIKHA",505,0.0017,5826,,,,"...",505,0.0034,3168,""
2021,"2021A000011124","01","Country","Canada","SHILA",300,0.001,8358,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","SHILO",285,0.001,8652,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHILOH",925,0.0031,3628,265,0.0018,4207,"",660,0.0044,2505,""
2021,"2021A000011124","01","Country","Canada","SHILPA",730,0.0024,4375,,,,"...",725,0.0049,2319,""
2021,"2021A000011124","01","Country","Canada","SHIMA",405,0.0014,6789,,,,"...",395,0.0026,3821,""
2021,"2021A000011124","01","Country","Canada","SHIMON",285,0.001,8652,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHING",585,0.002,5188,475,0.0032,2741,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHIRA",525,0.0018,5682,,,,"...",520,0.0035,3078,""
2021,"2021A000011124","01","Country","Canada","SHIRAZ",575,0.0019,5270,465,0.0031,2789,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHIREEN",645,0.0022,4804,,,,"...",640,0.0043,2580,""
2021,"2021A000011124","01","Country","Canada","SHIRIN",1260,0.0042,2844,,,,"...",1240,0.0083,1511,""
2021,"2021A000011124","01","Country","Canada","SHIRLEY",39275,0.1318,131,325,0.0022,3600,"",38945,0.2608,59,""
2021,"2021A000011124","01","Country","Canada","SHIRLY",565,0.0019,5345,,,,"...",555,0.0037,2913,""
2021,"2021A000011124","01","Country","Canada","SHIV",565,0.0019,5345,545,0.0037,2477,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHIVA",920,0.0031,3649,335,0.0023,3520,"",590,0.004,2774,""
2021,"2021A000011124","01","Country","Canada","SHIVAM",850,0.0029,3872,840,0.0056,1758,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHIVANI",1285,0.0043,2808,,,,"...",1260,0.0084,1494,""
2021,"2021A000011124","01","Country","Canada","SHLOMO",275,0.0009,8885,270,0.0018,4148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHMUEL",330,0.0011,7827,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHOAIB",425,0.0014,6565,400,0.0027,3097,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHOHREH",260,0.0009,9211,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","SHON",280,0.0009,8758,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHONA",1015,0.0034,3367,,,,"...",1000,0.0067,1784,""
2021,"2021A000011124","01","Country","Canada","SHONNA",285,0.001,8652,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SHOSHANA",380,0.0013,7091,,,,"...",375,0.0025,3960,""
2021,"2021A000011124","01","Country","Canada","SHRADDHA",250,0.0008,9426,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","SHREYA",1125,0.0038,3102,,,,"...",1110,0.0074,1652,""
2021,"2021A000011124","01","Country","Canada","SHRUTI",765,0.0026,4208,,,,"...",760,0.0051,2236,""
2021,"2021A000011124","01","Country","Canada","SHU",3580,0.012,1321,1155,0.0078,1360,"",2430,0.0163,940,""
2021,"2021A000011124","01","Country","Canada","SHUAI",410,0.0014,6724,290,0.002,3930,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHUANG",710,0.0024,4468,,,,"...",550,0.0037,2935,""
2021,"2021A000011124","01","Country","Canada","SHUBHAM",670,0.0022,4657,660,0.0044,2138,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHUI",1140,0.0038,3070,310,0.0021,3729,"",830,0.0056,2094,""
2021,"2021A000011124","01","Country","Canada","SHUK",955,0.0032,3528,,,,"...",925,0.0062,1912,""
2021,"2021A000011124","01","Country","Canada","SHUKRI",300,0.001,8358,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","SHUMAILA",250,0.0008,9426,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","SHUN",1075,0.0036,3204,555,0.0037,2438,"",520,0.0035,3078,""
2021,"2021A000011124","01","Country","Canada","SHUO",560,0.0019,5382,330,0.0022,3564,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHWETA",745,0.0025,4322,,,,"...",740,0.005,2284,""
2021,"2021A000011124","01","Country","Canada","SHYAM",465,0.0016,6146,405,0.0027,3064,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHYANN",355,0.0012,7443,,,,"...",315,0.0021,4495,""
2021,"2021A000011124","01","Country","Canada","SHYANNE",775,0.0026,4162,,,,"...",760,0.0051,2236,""
2021,"2021A000011124","01","Country","Canada","SHYLA",1055,0.0035,3252,,,,"...",1045,0.007,1719,""
2021,"2021A000011124","01","Country","Canada","SI",1540,0.0052,2470,705,0.0047,2034,"",835,0.0056,2084,""
2021,"2021A000011124","01","Country","Canada","SIA",495,0.0017,5907,,,,"...",460,0.0031,3382,""
2021,"2021A000011124","01","Country","Canada","SIAMAK",370,0.0012,7213,360,0.0024,3326,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIAN",630,0.0021,4897,,,,"...",515,0.0034,3107,""
2021,"2021A000011124","01","Country","Canada","SIAVASH",310,0.001,8181,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SID",650,0.0022,4774,630,0.0042,2213,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIDDHARTH",860,0.0029,3839,860,0.0058,1723,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIDHARTH",260,0.0009,9211,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIDI",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIDNEY",4490,0.0151,1117,3225,0.0217,621,"",1270,0.0085,1489,""
2021,"2021A000011124","01","Country","Canada","SIDRA",995,0.0033,3428,,,,"...",980,0.0066,1820,""
2021,"2021A000011124","01","Country","Canada","SIEGFRIED",580,0.0019,5229,570,0.0038,2391,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIENA",1145,0.0038,3054,,,,"...",1130,0.0076,1630,""
2021,"2021A000011124","01","Country","Canada","SIENNA",4525,0.0152,1109,,,,"...",4500,0.0301,584,""
2021,"2021A000011124","01","Country","Canada","SIERRA",6345,0.0213,879,,,,"...",6280,0.0421,455,""
2021,"2021A000011124","01","Country","Canada","SIEW",475,0.0016,6066,,,,"...",400,0.0027,3781,""
2021,"2021A000011124","01","Country","Canada","SIGNE",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIGRID",645,0.0022,4804,,,,"...",635,0.0043,2608,""
2021,"2021A000011124","01","Country","Canada","SIHAM",1280,0.0043,2815,,,,"...",1230,0.0082,1522,""
2021,"2021A000011124","01","Country","Canada","SIK",310,0.001,8181,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIKANDER",285,0.001,8652,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SILAS",3140,0.0105,1451,3105,0.0209,636,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SILVA",945,0.0032,3554,255,0.0017,4330,"",695,0.0047,2406,""
2021,"2021A000011124","01","Country","Canada","SILVANA",2475,0.0083,1730,,,,"...",2470,0.0165,931,""
2021,"2021A000011124","01","Country","Canada","SILVANO",385,0.0013,7044,380,0.0026,3195,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SILVER",360,0.0012,7358,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SILVIA",3865,0.013,1256,,,,"...",3855,0.0258,664,""
2021,"2021A000011124","01","Country","Canada","SILVIO",790,0.0027,4090,785,0.0053,1862,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIM",410,0.0014,6724,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIMA",910,0.0031,3686,,,,"...",850,0.0057,2046,""
2021,"2021A000011124","01","Country","Canada","SIMAR",590,0.002,5152,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SIMARJIT",330,0.0011,7827,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","SIMEON",1230,0.0041,2884,1195,0.008,1324,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIMIN",610,0.002,5025,,,,"...",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","SIMON",44975,0.1509,105,44580,0.2999,56,"",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SIMONA",1640,0.0055,2367,,,,"...",1615,0.0108,1237,""
2021,"2021A000011124","01","Country","Canada","SIMONE",9020,0.0303,679,350,0.0024,3390,"",8670,0.0581,361,""
2021,"2021A000011124","01","Country","Canada","SIMONNE",1055,0.0035,3252,,,,"...",1010,0.0068,1769,""
2021,"2021A000011124","01","Country","Canada","SIMON-OLIVIER",280,0.0009,8758,280,0.0019,4031,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIMON-PIERRE",595,0.002,5111,590,0.004,2327,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIMPSON",605,0.002,5053,320,0.0022,3650,"",285,0.0019,4835,""
2021,"2021A000011124","01","Country","Canada","SIMRAN",3590,0.012,1319,365,0.0025,3300,"",3225,0.0216,758,""
2021,"2021A000011124","01","Country","Canada","SIMRANDEEP",280,0.0009,8758,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SIMRANJEET",875,0.0029,3789,335,0.0023,3520,"",540,0.0036,2976,""
2021,"2021A000011124","01","Country","Canada","SIMRANJIT",930,0.0031,3609,410,0.0028,3047,"",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","SIMRANPREET",375,0.0013,7153,,,,"...",275,0.0018,4962,""
